instance,time,encoding,answer,dataset,memory
results/2004-pgm/blockmap_05_03-0000,,db20,,2004-PGM,37348
results/2004-pgm/mastermind_04_08_03-0002,,d02,,2004-PGM,19192
results/2004-pgm/blockmap_15_02-0007,,sbk05,,2004-PGM,25716
results/2004-pgm/mastermind_04_08_03-0013,,sbk05,,2004-PGM,19056
results/2004-pgm/blockmap_10_03-0003,,cd05,,2004-PGM,43924
results/2004-pgm/mastermind_04_08_04-0015,,cd05,,2004-PGM,65472
results/2004-pgm/blockmap_10_01-0012,,db20,,2004-PGM,67992
results/2004-pgm/mastermind_03_08_03-0015,,sbk05,,2004-PGM,18388
results/2004-pgm/mastermind_05_08_03-0012,,sbk05,,2004-PGM,19720
results/2004-pgm/blockmap_05_03-0005,,d02,,2004-PGM,17448
results/2004-pgm/mastermind_04_08_04-0014,,sbk05,,2004-PGM,35972
results/2004-pgm/mastermind_04_08_03-0007,,db20,,2004-PGM,22628
results/2004-pgm/blockmap_22_03-0003,,cd06,,2004-PGM,16040
results/2004-pgm/blockmap_10_02-0004,,sbk05,,2004-PGM,65864
results/2004-pgm/blockmap_20_02-0015,,cd06,,2004-PGM,17532
results/2004-pgm/blockmap_20_01-0012,,cd06,,2004-PGM,17536
results/2004-pgm/blockmap_10_02-0006,,cd05,,2004-PGM,22944
results/2004-pgm/mastermind_04_08_04-0004,,cd05,,2004-PGM,65392
results/2004-pgm/mastermind_10_08_03-0010,,d02,,2004-PGM,36072
results/2004-pgm/blockmap_05_03-0013,,cd06,,2004-PGM,35748
results/2004-pgm/mastermind_04_08_03-0008,,d02,,2004-PGM,35616
results/2004-pgm/mastermind_03_08_03-0009,,cd05,,2004-PGM,36004
results/2004-pgm/blockmap_05_02-0014,,cd06,,2004-PGM,19432
results/2004-pgm/blockmap_15_01-0010,,sbk05,,2004-PGM,25844
results/2004-pgm/mastermind_06_08_03-0011,,d02,,2004-PGM,35756
results/2004-pgm/blockmap_20_03-0001,,cd05,,2004-PGM,17644
results/2004-pgm/blockmap_15_02-0015,,db20,,2004-PGM,24044
results/2004-pgm/blockmap_10_01-0015,,cd05,,2004-PGM,67256
results/2004-pgm/blockmap_15_01-0015,,sbk05,,2004-PGM,17376
results/2004-pgm/mastermind_04_08_03-0007,,cd06,,2004-PGM,64608
results/2004-pgm/mastermind_03_08_05-0007,,cd05,,2004-PGM,124948
results/2004-pgm/mastermind_03_08_03-0001,,cd05,,2004-PGM,35788
results/2004-pgm/mastermind_04_08_03-0003,,db20,,2004-PGM,19848
results/2004-pgm/mastermind_04_08_03-0001,,cd05,,2004-PGM,35780
results/2004-pgm/blockmap_15_01-0014,,cd05,,2004-PGM,17080
results/2004-pgm/mastermind_03_08_04-0003,,cd06,,2004-PGM,64972
results/2004-pgm/blockmap_22_02-0005,,db20,,2004-PGM,25396
results/2004-pgm/blockmap_05_03-0006,,cd06,,2004-PGM,35756
results/2004-pgm/blockmap_20_01-0004,,sbk05,,2004-PGM,16088
results/2004-pgm/blockmap_20_01-0015,,sbk05,,2004-PGM,16824
results/2004-pgm/mastermind_03_08_03-0004,,cd06,,2004-PGM,35688
results/2004-pgm/blockmap_22_01-0010,,cd05,,2004-PGM,17828
results/2004-pgm/mastermind_10_08_03-0012,,cd05,,2004-PGM,65324
results/2004-pgm/blockmap_10_01-0011,,cd06,,2004-PGM,125828
results/2004-pgm/blockmap_05_01-0004,0.847,d02,1,2004-PGM,48808
results/2004-pgm/blockmap_10_03-0011,,sbk05,,2004-PGM,66324
results/2004-pgm/blockmap_15_03-0002,,cd06,,2004-PGM,17272
results/2004-pgm/blockmap_05_02-0010,0.508,db20,0.0555556,2004-PGM,29220
results/2004-pgm/blockmap_05_03-0014,,cd06,,2004-PGM,35804
results/2004-pgm/blockmap_20_03-0011,,db20,,2004-PGM,21356
results/2004-pgm/blockmap_10_01-0004,,db20,,2004-PGM,68116
results/2004-pgm/mastermind_10_08_03-0015,,cd05,,2004-PGM,65544
results/2004-pgm/mastermind_05_08_03-0013,,cd06,,2004-PGM,36064
results/2004-pgm/blockmap_22_01-0014,,sbk05,,2004-PGM,16756
results/2004-pgm/mastermind_05_08_03-0002,,cd06,,2004-PGM,36028
results/2004-pgm/blockmap_20_02-0000,,db20,,2004-PGM,18100
results/2004-pgm/blockmap_22_03-0003,,cd05,,2004-PGM,16672
results/2004-pgm/blockmap_05_02-0010,,cd05,,2004-PGM,19888
results/2004-pgm/blockmap_20_02-0015,,sbk05,,2004-PGM,17044
results/2004-pgm/mastermind_04_08_04-0005,,sbk05,,2004-PGM,35964
results/2004-pgm/mastermind_03_08_04-0005,,d02,,2004-PGM,35872
results/2004-pgm/blockmap_22_03-0010,,d02,,2004-PGM,17652
results/2004-pgm/blockmap_15_03-0005,,d02,,2004-PGM,16848
results/2004-pgm/mastermind_03_08_05-0010,,d02,,2004-PGM,65180
results/2004-pgm/blockmap_15_01-0001,,cd05,,2004-PGM,17080
results/2004-pgm/blockmap_20_03-0003,,cd06,,2004-PGM,17488
results/2004-pgm/blockmap_05_03-0015,,cd06,,2004-PGM,35584
results/2004-pgm/blockmap_10_03-0015,,d02,,2004-PGM,66272
results/2004-pgm/mastermind_04_08_03-0011,,db20,,2004-PGM,19768
results/2004-pgm/blockmap_20_02-0001,,cd06,,2004-PGM,17548
results/2004-pgm/mastermind_03_08_05-0002,,d02,,2004-PGM,65124
results/2004-pgm/mastermind_03_08_04-0009,,db20,,2004-PGM,36704
results/2004-pgm/mastermind_03_08_05-0002,,sbk05,,2004-PGM,64924
results/2004-pgm/mastermind_03_08_04-0015,,db20,,2004-PGM,36736
results/2004-pgm/mastermind_04_08_03-0014,,db20,,2004-PGM,19796
results/2004-pgm/mastermind_03_08_05-0005,,cd06,,2004-PGM,65780
results/2004-pgm/blockmap_15_03-0013,,sbk05,,2004-PGM,17812
results/2004-pgm/mastermind_05_08_03-0002,,cd05,,2004-PGM,36000
results/2004-pgm/blockmap_15_01-0015,,cd06,,2004-PGM,16680
results/2004-pgm/mastermind_03_08_04-0012,,db20,,2004-PGM,36772
results/2004-pgm/blockmap_22_02-0014,,cd06,,2004-PGM,16728
results/2004-pgm/blockmap_15_02-0009,,sbk05,,2004-PGM,25628
results/2004-pgm/blockmap_22_02-0001,,d02,,2004-PGM,16908
results/2004-pgm/blockmap_22_01-0012,,d02,,2004-PGM,16592
results/2004-pgm/blockmap_10_03-0003,,d02,,2004-PGM,66180
results/2004-pgm/mastermind_03_08_05-0004,,sbk05,,2004-PGM,65200
results/2004-pgm/blockmap_10_01-0004,,cd05,,2004-PGM,126152
results/2004-pgm/mastermind_10_08_03-0011,,sbk05,,2004-PGM,36012
results/2004-pgm/mastermind_04_08_04-0013,,d02,,2004-PGM,35944
results/2004-pgm/blockmap_22_03-0008,,cd05,,2004-PGM,17868
results/2004-pgm/mastermind_03_08_04-0007,,sbk05,,2004-PGM,35968
results/2004-pgm/mastermind_04_08_03-0011,,d02,,2004-PGM,19488
results/2004-pgm/mastermind_03_08_03-0003,,sbk05,,2004-PGM,20196
results/2004-pgm/blockmap_05_01-0006,,cd05,,2004-PGM,35624
results/2004-pgm/blockmap_22_02-0009,,cd06,,2004-PGM,17400
results/2004-pgm/blockmap_20_02-0010,,db20,,2004-PGM,21436
results/2004-pgm/blockmap_05_03-0001,,d02,,2004-PGM,17680
results/2004-pgm/blockmap_10_03-0007,,cd05,,2004-PGM,63464
results/2004-pgm/blockmap_10_03-0011,,db20,,2004-PGM,70488
results/2004-pgm/blockmap_05_03-0010,,d02,,2004-PGM,19748
results/2004-pgm/blockmap_22_01-0008,,db20,,2004-PGM,24596
results/2004-pgm/blockmap_20_01-0006,,cd05,,2004-PGM,17184
results/2004-pgm/blockmap_15_01-0003,,cd05,,2004-PGM,16080
results/2004-pgm/blockmap_20_01-0002,,sbk05,,2004-PGM,17600
results/2004-pgm/mastermind_03_08_04-0001,,sbk05,,2004-PGM,35952
results/2004-pgm/mastermind_10_08_03-0002,,sbk05,,2004-PGM,36004
results/2004-pgm/blockmap_10_01-0009,,db20,,2004-PGM,68184
results/2004-pgm/mastermind_06_08_03-0002,,cd05,,2004-PGM,65000
results/2004-pgm/mastermind_03_08_04-0011,,db20,,2004-PGM,36888
results/2004-pgm/mastermind_04_08_03-0009,,d02,,2004-PGM,35724
results/2004-pgm/blockmap_20_02-0003,,cd05,,2004-PGM,17340
results/2004-pgm/blockmap_05_01-0006,,d02,,2004-PGM,18432
results/2004-pgm/blockmap_15_01-0001,,cd06,,2004-PGM,17064
results/2004-pgm/blockmap_20_01-0007,,cd06,,2004-PGM,16620
results/2004-pgm/mastermind_06_08_03-0001,,cd05,,2004-PGM,65056
results/2004-pgm/mastermind_04_08_03-0011,,sbk05,,2004-PGM,19112
results/2004-pgm/blockmap_20_02-0014,,sbk05,,2004-PGM,17372
results/2004-pgm/blockmap_20_03-0004,,sbk05,,2004-PGM,15764
results/2004-pgm/blockmap_05_01-0013,0.583,d02,0.2,2004-PGM,21512
results/2004-pgm/blockmap_22_02-0010,,d02,,2004-PGM,17280
results/2004-pgm/mastermind_06_08_03-0015,,sbk05,,2004-PGM,20468
results/2004-pgm/blockmap_05_01-0008,,cd05,,2004-PGM,35692
results/2004-pgm/mastermind_03_08_04-0006,,sbk05,,2004-PGM,64756
results/2004-pgm/mastermind_06_08_03-0001,,db20,,2004-PGM,21260
results/2004-pgm/blockmap_22_03-0015,,cd05,,2004-PGM,16704
results/2004-pgm/blockmap_20_03-0008,,d02,,2004-PGM,19556
results/2004-pgm/blockmap_22_01-0014,,cd05,,2004-PGM,17164
results/2004-pgm/blockmap_20_02-0012,,d02,,2004-PGM,17112
results/2004-pgm/blockmap_05_03-0001,,cd05,,2004-PGM,35844
results/2004-pgm/blockmap_05_03-0005,,cd06,,2004-PGM,35804
results/2004-pgm/blockmap_15_02-0003,,sbk05,,2004-PGM,27084
results/2004-pgm/blockmap_22_03-0004,,d02,,2004-PGM,16972
results/2004-pgm/blockmap_22_03-0005,,db20,,2004-PGM,21132
results/2004-pgm/blockmap_20_03-0005,,cd06,,2004-PGM,16196
results/2004-pgm/blockmap_20_03-0012,,cd05,,2004-PGM,17076
results/2004-pgm/mastermind_04_08_03-0010,,sbk05,,2004-PGM,35616
results/2004-pgm/blockmap_15_02-0013,,d02,,2004-PGM,17820
results/2004-pgm/blockmap_22_03-0004,,sbk05,,2004-PGM,16712
results/2004-pgm/blockmap_20_02-0006,,cd05,,2004-PGM,16836
results/2004-pgm/blockmap_10_01-0003,,cd05,,2004-PGM,126048
results/2004-pgm/mastermind_03_08_03-0011,,cd06,,2004-PGM,35916
results/2004-pgm/blockmap_10_03-0003,,sbk05,,2004-PGM,66048
results/2004-pgm/mastermind_06_08_03-0010,,d02,,2004-PGM,35944
results/2004-pgm/blockmap_20_03-0012,,d02,,2004-PGM,16028
results/2004-pgm/mastermind_06_08_03-0013,,db20,,2004-PGM,21260
results/2004-pgm/mastermind_04_08_03-0010,,cd06,,2004-PGM,64904
results/2004-pgm/blockmap_05_03-0003,,sbk05,,2004-PGM,17400
results/2004-pgm/blockmap_05_02-0008,,cd05,,2004-PGM,35776
results/2004-pgm/blockmap_22_02-0007,,cd05,,2004-PGM,16752
results/2004-pgm/blockmap_05_03-0009,0.738,db20,0.00874636,2004-PGM,21236
results/2004-pgm/blockmap_05_03-0005,,db20,,2004-PGM,62384
results/2004-pgm/blockmap_05_01-0000,0.599,sbk05,1,2004-PGM,47312
results/2004-pgm/blockmap_20_01-0000,,cd05,,2004-PGM,16800
results/2004-pgm/blockmap_20_03-0009,,db20,,2004-PGM,20280
results/2004-pgm/blockmap_05_03-0015,,sbk05,,2004-PGM,17644
results/2004-pgm/mastermind_04_08_04-0000,,cd05,,2004-PGM,65352
results/2004-pgm/blockmap_05_02-0012,0.813,db20,0.0555556,2004-PGM,46740
results/2004-pgm/blockmap_15_03-0010,,cd06,,2004-PGM,16964
results/2004-pgm/mastermind_04_08_03-0004,,cd05,,2004-PGM,35860
results/2004-pgm/mastermind_05_08_03-0001,,db20,,2004-PGM,20556
results/2004-pgm/blockmap_15_03-0015,,cd06,,2004-PGM,16832
results/2004-pgm/mastermind_04_08_03-0000,,cd05,,2004-PGM,35836
results/2004-pgm/blockmap_22_02-0009,,d02,,2004-PGM,17344
results/2004-pgm/blockmap_22_01-0002,,cd05,,2004-PGM,16652
results/2004-pgm/blockmap_22_03-0003,,d02,,2004-PGM,16844
results/2004-pgm/blockmap_05_02-0015,,cd05,,2004-PGM,19720
results/2004-pgm/mastermind_10_08_03-0014,,cd05,,2004-PGM,65512
results/2004-pgm/mastermind_04_08_04-0001,,cd06,,2004-PGM,65432
results/2004-pgm/blockmap_20_01-0013,,db20,,2004-PGM,24400
results/2004-pgm/blockmap_15_03-0002,,sbk05,,2004-PGM,28004
results/2004-pgm/mastermind_10_08_03-0002,,db20,,2004-PGM,37828
results/2004-pgm/blockmap_05_01-0000,0.565,d02,1,2004-PGM,48724
results/2004-pgm/blockmap_20_03-0000,,cd05,,2004-PGM,17132
results/2004-pgm/mastermind_03_08_05-0015,,sbk05,,2004-PGM,36088
results/2004-pgm/mastermind_04_08_04-0011,,sbk05,,2004-PGM,35888
results/2004-pgm/blockmap_10_03-0010,,d02,,2004-PGM,84132
results/2004-pgm/blockmap_22_01-0008,,sbk05,,2004-PGM,17672
results/2004-pgm/blockmap_15_03-0006,,sbk05,,2004-PGM,17032
results/2004-pgm/blockmap_22_02-0004,,db20,,2004-PGM,24660
results/2004-pgm/blockmap_22_03-0008,,d02,,2004-PGM,17712
results/2004-pgm/blockmap_22_03-0009,,db20,,2004-PGM,23960
results/2004-pgm/blockmap_15_03-0006,,cd06,,2004-PGM,16712
results/2004-pgm/blockmap_05_02-0013,,d02,,2004-PGM,32276
results/2004-pgm/blockmap_22_03-0005,,d02,,2004-PGM,16980
results/2004-pgm/blockmap_05_02-0000,0.691,db20,1,2004-PGM,47760
results/2004-pgm/mastermind_04_08_04-0006,,sbk05,,2004-PGM,64768
results/2004-pgm/blockmap_22_01-0002,,d02,,2004-PGM,15644
results/2004-pgm/mastermind_04_08_03-0009,,db20,,2004-PGM,19848
results/2004-pgm/blockmap_20_01-0001,,sbk05,,2004-PGM,16968
results/2004-pgm/blockmap_20_01-0002,,d02,,2004-PGM,16976
results/2004-pgm/blockmap_10_03-0012,,cd05,,2004-PGM,42488
results/2004-pgm/blockmap_10_01-0002,,cd05,,2004-PGM,86956
results/2004-pgm/blockmap_05_03-0010,,cd05,,2004-PGM,35876
results/2004-pgm/blockmap_15_02-0008,,cd05,,2004-PGM,18000
results/2004-pgm/blockmap_15_01-0009,,d02,,2004-PGM,16896
results/2004-pgm/blockmap_20_01-0013,,cd06,,2004-PGM,17748
results/2004-pgm/mastermind_04_08_03-0012,,db20,,2004-PGM,19820
results/2004-pgm/blockmap_20_01-0006,,cd06,,2004-PGM,17392
results/2004-pgm/blockmap_05_03-0002,,sbk05,,2004-PGM,17536
results/2004-pgm/blockmap_10_02-0013,,cd06,,2004-PGM,126028
results/2004-pgm/blockmap_10_03-0008,,cd06,,2004-PGM,23164
results/2004-pgm/mastermind_04_08_03-0015,,cd05,,2004-PGM,35844
results/2004-pgm/blockmap_15_02-0000,,d02,,2004-PGM,17368
results/2004-pgm/blockmap_10_02-0008,,db20,,2004-PGM,71604
results/2004-pgm/blockmap_22_03-0011,,cd05,,2004-PGM,17024
results/2004-pgm/blockmap_10_03-0000,,d02,,2004-PGM,66168
results/2004-pgm/blockmap_10_03-0009,,d02,,2004-PGM,125636
results/2004-pgm/mastermind_05_08_03-0003,,sbk05,,2004-PGM,19768
results/2004-pgm/mastermind_03_08_04-0015,,d02,,2004-PGM,36024
results/2004-pgm/blockmap_10_02-0008,,cd05,,2004-PGM,126564
results/2004-pgm/blockmap_05_02-0007,,sbk05,,2004-PGM,19060
results/2004-pgm/blockmap_20_03-0014,,db20,,2004-PGM,21456
results/2004-pgm/blockmap_05_02-0011,,cd06,,2004-PGM,19300
results/2004-pgm/blockmap_05_01-0015,,db20,,2004-PGM,68612
results/2004-pgm/mastermind_05_08_03-0015,,db20,,2004-PGM,20616
results/2004-pgm/blockmap_20_03-0007,,cd06,,2004-PGM,16664
results/2004-pgm/mastermind_04_08_03-0000,,d02,,2004-PGM,19116
results/2004-pgm/blockmap_10_01-0010,,d02,,2004-PGM,125052
results/2004-pgm/blockmap_20_02-0015,,d02,,2004-PGM,17192
results/2004-pgm/blockmap_05_01-0013,,cd06,,2004-PGM,18600
results/2004-pgm/mastermind_04_08_04-0010,,cd05,,2004-PGM,65516
results/2004-pgm/blockmap_15_02-0006,,sbk05,,2004-PGM,25604
results/2004-pgm/blockmap_15_01-0007,,db20,,2004-PGM,24312
results/2004-pgm/blockmap_20_03-0015,,d02,,2004-PGM,16716
results/2004-pgm/mastermind_04_08_04-0013,,cd05,,2004-PGM,65420
results/2004-pgm/mastermind_03_08_03-0005,,cd06,,2004-PGM,35708
results/2004-pgm/mastermind_10_08_03-0009,,db20,,2004-PGM,37928
results/2004-pgm/blockmap_10_01-0008,,d02,,2004-PGM,125116
results/2004-pgm/mastermind_04_08_04-0008,,sbk05,,2004-PGM,64852
results/2004-pgm/blockmap_10_02-0002,,cd06,,2004-PGM,126312
results/2004-pgm/blockmap_05_02-0009,,d02,,2004-PGM,19316
results/2004-pgm/mastermind_04_08_04-0010,,cd06,,2004-PGM,65288
results/2004-pgm/blockmap_05_01-0002,0.577,d02,1,2004-PGM,48756
results/2004-pgm/blockmap_05_01-0011,,cd06,,2004-PGM,21612
results/2004-pgm/mastermind_04_08_04-0012,,db20,,2004-PGM,37128
results/2004-pgm/mastermind_03_08_03-0000,,d02,,2004-PGM,18404
results/2004-pgm/mastermind_03_08_03-0010,,cd05,,2004-PGM,36000
results/2004-pgm/mastermind_04_08_04-0008,,d02,,2004-PGM,64916
results/2004-pgm/blockmap_10_03-0009,,cd05,,2004-PGM,23412
results/2004-pgm/mastermind_03_08_03-0000,,cd06,,2004-PGM,35892
results/2004-pgm/blockmap_20_03-0010,,cd06,,2004-PGM,17732
results/2004-pgm/mastermind_03_08_03-0014,,cd06,,2004-PGM,35848
results/2004-pgm/blockmap_15_01-0009,,cd05,,2004-PGM,17352
results/2004-pgm/blockmap_20_01-0005,,cd05,,2004-PGM,17260
results/2004-pgm/blockmap_05_03-0000,,cd05,,2004-PGM,35556
results/2004-pgm/blockmap_15_01-0003,,db20,,2004-PGM,32812
results/2004-pgm/blockmap_20_03-0015,,sbk05,,2004-PGM,15408
results/2004-pgm/mastermind_03_08_05-0002,,db20,,2004-PGM,39016
results/2004-pgm/mastermind_10_08_03-0010,,cd06,,2004-PGM,65392
results/2004-pgm/blockmap_22_02-0001,,cd05,,2004-PGM,16848
results/2004-pgm/mastermind_10_08_03-0001,,cd05,,2004-PGM,65380
results/2004-pgm/blockmap_10_02-0012,,cd05,,2004-PGM,126304
results/2004-pgm/mastermind_05_08_03-0015,,sbk05,,2004-PGM,19652
results/2004-pgm/blockmap_10_03-0005,,d02,,2004-PGM,66004
results/2004-pgm/blockmap_05_02-0003,,cd06,,2004-PGM,19280
results/2004-pgm/mastermind_03_08_04-0013,,d02,,2004-PGM,36004
results/2004-pgm/blockmap_22_02-0008,,cd06,,2004-PGM,18144
results/2004-pgm/blockmap_20_01-0007,,db20,,2004-PGM,26652
results/2004-pgm/blockmap_05_03-0015,,db20,,2004-PGM,45992
results/2004-pgm/blockmap_10_01-0001,,cd06,,2004-PGM,126060
results/2004-pgm/blockmap_10_02-0000,,cd06,,2004-PGM,125908
results/2004-pgm/blockmap_20_02-0006,,db20,,2004-PGM,26476
results/2004-pgm/blockmap_05_02-0010,0.915,sbk05,8.65011e-09,2004-PGM,18692
results/2004-pgm/blockmap_10_03-0013,,d02,,2004-PGM,66216
results/2004-pgm/blockmap_20_01-0012,,sbk05,,2004-PGM,16824
results/2004-pgm/mastermind_05_08_03-0005,,d02,,2004-PGM,35688
results/2004-pgm/blockmap_20_03-0011,,cd06,,2004-PGM,17032
results/2004-pgm/mastermind_03_08_04-0003,,sbk05,,2004-PGM,35700
results/2004-pgm/mastermind_04_08_04-0007,,db20,,2004-PGM,37212
results/2004-pgm/blockmap_20_03-0010,,db20,,2004-PGM,24524
results/2004-pgm/mastermind_10_08_03-0012,,cd06,,2004-PGM,65424
results/2004-pgm/mastermind_04_08_04-0015,,sbk05,,2004-PGM,35996
results/2004-pgm/blockmap_22_02-0012,,d02,,2004-PGM,17012
results/2004-pgm/blockmap_10_03-0002,,sbk05,,2004-PGM,66196
results/2004-pgm/blockmap_15_02-0009,,db20,,2004-PGM,34204
results/2004-pgm/blockmap_20_01-0004,,db20,,2004-PGM,26120
results/2004-pgm/mastermind_03_08_04-0002,,d02,,2004-PGM,35924
results/2004-pgm/blockmap_20_03-0011,,cd05,,2004-PGM,17716
results/2004-pgm/blockmap_10_01-0004,,d02,,2004-PGM,125236
results/2004-pgm/mastermind_03_08_05-0013,,sbk05,,2004-PGM,36168
results/2004-pgm/mastermind_10_08_03-0014,,d02,,2004-PGM,36084
results/2004-pgm/blockmap_10_02-0000,,cd05,,2004-PGM,62496
results/2004-pgm/blockmap_20_03-0005,,db20,,2004-PGM,24240
results/2004-pgm/mastermind_03_08_05-0012,,cd05,,2004-PGM,65892
results/2004-pgm/blockmap_22_02-0007,,cd06,,2004-PGM,16728
results/2004-pgm/mastermind_03_08_03-0015,,db20,,2004-PGM,22720
results/2004-pgm/blockmap_10_03-0004,,db20,,2004-PGM,70588
results/2004-pgm/blockmap_10_01-0012,,d02,,2004-PGM,65860
results/2004-pgm/mastermind_10_08_03-0010,,sbk05,,2004-PGM,36020
results/2004-pgm/blockmap_15_03-0009,,db20,,2004-PGM,26020
results/2004-pgm/blockmap_05_03-0008,0.89,db20,0.0553936,2004-PGM,43908
results/2004-pgm/blockmap_22_01-0003,,d02,,2004-PGM,15636
results/2004-pgm/mastermind_05_08_03-0001,,cd06,,2004-PGM,35952
results/2004-pgm/blockmap_20_01-0011,,cd06,,2004-PGM,17416
results/2004-pgm/blockmap_10_02-0003,,cd05,,2004-PGM,126276
results/2004-pgm/blockmap_15_03-0002,,d02,,2004-PGM,28148
results/2004-pgm/mastermind_03_08_05-0008,,db20,,2004-PGM,39016
results/2004-pgm/mastermind_05_08_03-0007,,sbk05,,2004-PGM,35732
results/2004-pgm/blockmap_22_03-0011,,d02,,2004-PGM,16624
results/2004-pgm/mastermind_03_08_04-0012,,cd06,,2004-PGM,65000
results/2004-pgm/mastermind_03_08_05-0004,,cd05,,2004-PGM,65824
results/2004-pgm/mastermind_04_08_04-0003,,cd06,,2004-PGM,65224
results/2004-pgm/blockmap_22_01-0000,,cd05,,2004-PGM,15864
results/2004-pgm/blockmap_05_02-0012,,d02,,2004-PGM,27780
results/2004-pgm/blockmap_20_01-0011,,db20,,2004-PGM,23368
results/2004-pgm/blockmap_15_03-0012,,sbk05,,2004-PGM,17680
results/2004-pgm/mastermind_04_08_03-0005,,sbk05,,2004-PGM,19052
results/2004-pgm/mastermind_03_08_04-0005,,sbk05,,2004-PGM,35812
results/2004-pgm/mastermind_05_08_03-0004,,sbk05,,2004-PGM,19964
results/2004-pgm/mastermind_03_08_05-0009,,cd06,,2004-PGM,124816
results/2004-pgm/blockmap_22_01-0003,,cd06,,2004-PGM,16816
results/2004-pgm/blockmap_05_01-0015,0.876,d02,0.2,2004-PGM,22028
results/2004-pgm/blockmap_05_03-0013,,cd05,,2004-PGM,35724
results/2004-pgm/mastermind_10_08_03-0001,,d02,,2004-PGM,36052
results/2004-pgm/blockmap_22_03-0005,,sbk05,,2004-PGM,15828
results/2004-pgm/mastermind_04_08_03-0009,,cd05,,2004-PGM,64840
results/2004-pgm/mastermind_03_08_04-0008,,cd05,,2004-PGM,65304
results/2004-pgm/mastermind_04_08_04-0000,,cd06,,2004-PGM,65404
results/2004-pgm/mastermind_03_08_04-0001,,cd05,,2004-PGM,65204
results/2004-pgm/blockmap_05_02-0006,,sbk05,,2004-PGM,19340
results/2004-pgm/blockmap_10_02-0014,,cd06,,2004-PGM,125888
results/2004-pgm/mastermind_03_08_03-0007,,cd05,,2004-PGM,35912
results/2004-pgm/blockmap_22_03-0015,,db20,,2004-PGM,23520
results/2004-pgm/blockmap_22_01-0005,,sbk05,,2004-PGM,16824
results/2004-pgm/blockmap_20_02-0007,,db20,,2004-PGM,23624
results/2004-pgm/blockmap_15_02-0007,,cd06,,2004-PGM,16916
results/2004-pgm/blockmap_20_02-0003,,sbk05,,2004-PGM,16712
results/2004-pgm/blockmap_20_01-0003,,db20,,2004-PGM,21448
results/2004-pgm/blockmap_22_02-0011,,sbk05,,2004-PGM,16816
results/2004-pgm/mastermind_03_08_04-0001,,d02,,2004-PGM,35780
results/2004-pgm/blockmap_05_01-0004,,db20,,2004-PGM,70668
results/2004-pgm/mastermind_06_08_03-0005,,cd06,,2004-PGM,65040
results/2004-pgm/blockmap_15_03-0011,,cd06,,2004-PGM,16856
results/2004-pgm/mastermind_10_08_03-0009,,cd05,,2004-PGM,65652
results/2004-pgm/blockmap_20_02-0006,,cd06,,2004-PGM,17588
results/2004-pgm/blockmap_10_01-0002,,sbk05,,2004-PGM,124824
results/2004-pgm/blockmap_20_02-0002,,d02,,2004-PGM,17436
results/2004-pgm/mastermind_03_08_03-0006,,db20,,2004-PGM,37508
results/2004-pgm/mastermind_06_08_03-0004,,d02,,2004-PGM,35740
results/2004-pgm/mastermind_03_08_04-0001,,db20,,2004-PGM,36800
results/2004-pgm/blockmap_22_02-0002,,d02,,2004-PGM,17008
results/2004-pgm/mastermind_04_08_03-0005,,cd05,,2004-PGM,35772
results/2004-pgm/blockmap_15_01-0005,,cd06,,2004-PGM,16776
results/2004-pgm/blockmap_10_01-0001,,db20,,2004-PGM,68120
results/2004-pgm/mastermind_04_08_03-0014,,d02,,2004-PGM,19364
results/2004-pgm/mastermind_06_08_03-0006,,cd06,,2004-PGM,64872
results/2004-pgm/blockmap_20_02-0014,,db20,,2004-PGM,25864
results/2004-pgm/blockmap_22_03-0011,,db20,,2004-PGM,19624
results/2004-pgm/mastermind_04_08_03-0014,,sbk05,,2004-PGM,19100
results/2004-pgm/blockmap_05_01-0012,,cd06,,2004-PGM,18652
results/2004-pgm/mastermind_05_08_03-0013,,sbk05,,2004-PGM,19780
results/2004-pgm/mastermind_03_08_03-0006,,cd06,,2004-PGM,35788
results/2004-pgm/blockmap_15_01-0012,,db20,,2004-PGM,32920
results/2004-pgm/blockmap_10_02-0004,,d02,,2004-PGM,65812
