instance,novelty,width,dataset,inference_time,encoding,encoding_time,answer
results/trimmed/2004-pgm/mastermind_03_08_05-0005,old,,2004-PGM,1.65,d02,2.28,7.098612125080126E-16
results/trimmed/2004-pgm/mastermind_10_08_03-0003,new,,2004-PGM,,bklm16,0.26,
results/trimmed/2004-pgm/mastermind_05_08_03-0012,new,177,2004-PGM,15.624,bklm16,0.73,0
results/trimmed/2004-pgm/blockmap_22_03-0007,old,,2004-PGM,14.14,d02,126.19,8.218952905399858E-5
results/trimmed/2004-pgm/mastermind_03_08_03-0001,new,,2004-PGM,,cd06,2.13,
results/trimmed/2004-pgm/mastermind_04_08_03-0013,new,,2004-PGM,,sbk05,5.65,
results/trimmed/2004-pgm/blockmap_15_02-0009,old,,2004-PGM,7.68,cd05,27.0,0.003906249999999999
results/trimmed/2004-pgm/blockmap_10_01-0015,old,,2004-PGM,0.3,bklm16,311.1,0.09090899
results/trimmed/2004-pgm/blockmap_20_03-0000,new,,2004-PGM,,cd06,8.86,
results/trimmed/2004-pgm/blockmap_15_03-0015,old,,2004-PGM,2090.78,sbk05,69.56,
results/trimmed/2004-pgm/blockmap_05_03-0013,new,,2004-PGM,,bklm16,0.75,
results/trimmed/2004-pgm/blockmap_10_02-0002,old,,2004-PGM,1.74,cd05,2.63,0.0069444444444444415
results/trimmed/2004-pgm/mastermind_05_08_03-0012,new,60,2004-PGM,16.139,cd06,6.39,0
results/trimmed/2004-pgm/blockmap_20_02-0008,old,,2004-PGM,10.89,cd06,80.52,0.0025
results/trimmed/2004-pgm/mastermind_05_08_03-0012,old,,2004-PGM,3.94,cd05,16.02,2.5442153863588163E-8
results/trimmed/2004-pgm/blockmap_05_03-0003,old,,2004-PGM,2.24,cd06,3.44,0.36443148688046667
results/trimmed/2004-pgm/blockmap_20_03-0009,new,,2004-PGM,,cd06,290.39,
results/trimmed/2004-pgm/blockmap_10_01-0006,new,,2004-PGM,,cd06,15.94,
results/trimmed/2004-pgm/mastermind_04_08_03-0012,new,,2004-PGM,,cd06,6.3,
results/trimmed/2004-pgm/blockmap_22_01-0015,new,,2004-PGM,,d02,444.62,
results/trimmed/2004-pgm/mastermind_10_08_03-0003,new,,2004-PGM,,cd06,2.48,
results/trimmed/2004-pgm/blockmap_10_03-0015,old,,2004-PGM,4.81,d02,35.0,0.003472222222222223
results/trimmed/2004-pgm/mastermind_03_08_04-0011,new,,2004-PGM,,d02,7.89,
results/trimmed/2004-pgm/blockmap_10_01-0008,new,,2004-PGM,,cd06,18.1,
results/trimmed/2004-pgm/blockmap_15_03-0015,old,,2004-PGM,5.45,cd05,2099.02,
results/trimmed/2004-pgm/mastermind_05_08_03-0009,new,,2004-PGM,,d02,5.58,
results/trimmed/2004-pgm/blockmap_10_03-0001,new,,2004-PGM,,sbk05,6.39,
results/trimmed/2004-pgm/mastermind_04_08_03-0012,new,,2004-PGM,,bklm16,0.63,
results/trimmed/2004-pgm/blockmap_05_01-0003,new,,2004-PGM,,sbk05,2.47,
results/trimmed/2004-pgm/mastermind_05_08_03-0012,old,,2004-PGM,3.59,bklm16,100.91,2.544213e-08
results/trimmed/2004-pgm/mastermind_05_08_03-0012,old,,2004-PGM,3.43,d02,12.12,2.544215386358816E-8
results/trimmed/2004-pgm/blockmap_15_01-0015,new,,2004-PGM,,cd06,53.89,
results/trimmed/2004-pgm/blockmap_05_01-0011,old,,2004-PGM,2.85,cd06,5.1,0.20000000000000004
results/trimmed/2004-pgm/blockmap_05_02-0015,new,,2004-PGM,,sbk05,4.36,
results/trimmed/2004-pgm/blockmap_22_01-0015,old,,2004-PGM,2055.74,sbk05,435.8,
results/trimmed/2004-pgm/blockmap_20_02-0000,old,,2004-PGM,2.75,cd05,2071.92,
results/trimmed/2004-pgm/blockmap_05_03-0013,new,,2004-PGM,,d02,4.85,
results/trimmed/2004-pgm/mastermind_04_08_04-0006,new,,2004-PGM,,cd05,9.69,
results/trimmed/2004-pgm/blockmap_22_02-0011,new,,2004-PGM,,bklm16,438.76,
results/trimmed/2004-pgm/mastermind_05_08_03-0006,old,,2004-PGM,0.06,sbk05,6.41,5.36871e-19
results/trimmed/2004-pgm/blockmap_20_03-0015,old,,2004-PGM,0.48,bklm16,2266.45,
results/trimmed/2004-pgm/mastermind_03_08_05-0007,new,,2004-PGM,,bklm16,2.29,
results/trimmed/2004-pgm/blockmap_22_01-0015,old,,2004-PGM,0.25,bklm16,2414.1,
results/trimmed/2004-pgm/blockmap_20_01-0002,old,,2004-PGM,3.37,d02,9.22,0.8
results/trimmed/2004-pgm/blockmap_15_03-0005,old,,2004-PGM,2.77,d02,26.89,0.1483818440871159
results/trimmed/2004-pgm/blockmap_10_03-0015,new,,2004-PGM,,cd05,24.16,
results/trimmed/2004-pgm/mastermind_10_08_03-0014,new,,2004-PGM,,cd06,9.47,
results/trimmed/2004-pgm/blockmap_20_02-0004,old,,2004-PGM,3.59,cd05,54.85,0.4900000000000002
results/trimmed/2004-pgm/blockmap_20_03-0010,new,,2004-PGM,,cd05,291.2,
results/trimmed/2004-pgm/blockmap_20_02-0008,new,,2004-PGM,,cw,1003.66,
results/trimmed/2004-pgm/blockmap_20_03-0000,old,,2004-PGM,4.34,cd06,11.31,0.2962962962962964
results/trimmed/2004-pgm/mastermind_10_08_03-0014,new,,2004-PGM,,sbk05,9.49,
results/trimmed/2004-pgm/blockmap_22_01-0012,new,,2004-PGM,,sbk05,495.7,
results/trimmed/2004-pgm/mastermind_04_08_04-0006,old,,2004-PGM,3.48,cd05,6.06,2.117582368135754E-22
results/trimmed/2004-pgm/mastermind_04_08_03-0012,new,,2004-PGM,,cd05,5.86,
results/trimmed/2004-pgm/blockmap_20_02-0004,old,,2004-PGM,3.31,cd06,9.95,0.49
results/trimmed/2004-pgm/blockmap_22_02-0010,old,,2004-PGM,0.86,sbk05,686.97,0.00206612
results/trimmed/2004-pgm/mastermind_03_08_03-0001,old,,2004-PGM,1.87,d02,2.17,5.371382384218495E-10
results/trimmed/2004-pgm/blockmap_05_02-0015,old,,2004-PGM,2.91,cd06,4.88,0.13888888888888892
results/trimmed/2004-pgm/blockmap_10_02-0002,new,,2004-PGM,,sbk05,1.88,
results/trimmed/2004-pgm/mastermind_05_08_03-0006,new,,2004-PGM,,cd05,6.84,
results/trimmed/2004-pgm/mastermind_03_08_05-0011,new,42,2004-PGM,15.167,d02,9.29,0
results/trimmed/2004-pgm/blockmap_22_02-0015,new,,2004-PGM,,bklm16,455.99,
results/trimmed/2004-pgm/mastermind_03_08_05-0005,new,,2004-PGM,,cd06,2.05,
results/trimmed/2004-pgm/blockmap_10_03-0014,new,,2004-PGM,,d02,20.95,
results/trimmed/2004-pgm/mastermind_03_08_05-0005,new,,2004-PGM,,cd05,2.49,
results/trimmed/2004-pgm/blockmap_22_01-0004,new,,2004-PGM,,cw,3.94,
results/trimmed/2004-pgm/mastermind_10_08_03-0014,new,,2004-PGM,,cd05,9.8,
results/trimmed/2004-pgm/blockmap_15_02-0006,new,,2004-PGM,,d02,81.97,
results/trimmed/2004-pgm/blockmap_22_03-0014,old,,2004-PGM,9.47,cd05,2292.34,
results/trimmed/2004-pgm/mastermind_10_08_03-0014,new,,2004-PGM,,d02,10.54,
results/trimmed/2004-pgm/blockmap_22_02-0011,old,,2004-PGM,10.1,cd05,2238.82,
results/trimmed/2004-pgm/blockmap_20_01-0010,new,,2004-PGM,,cd05,216.57,
results/trimmed/2004-pgm/mastermind_10_08_03-0005,new,,2004-PGM,,bklm16,0.39,
results/trimmed/2004-pgm/blockmap_05_02-0001,new,,2004-PGM,,cd06,2.62,
results/trimmed/2004-pgm/mastermind_05_08_03-0000,new,,2004-PGM,,cd06,2.71,
results/trimmed/2004-pgm/blockmap_20_03-0009,old,,2004-PGM,11.59,d02,83.49,1.0797969981643453E-4
results/trimmed/2004-pgm/blockmap_22_02-0010,new,,2004-PGM,,cd06,486.03,
results/trimmed/2004-pgm/blockmap_10_01-0006,new,,2004-PGM,,bklm16,3.9,
results/trimmed/2004-pgm/blockmap_20_02-0007,new,,2004-PGM,,d02,392.02,
results/trimmed/2004-pgm/blockmap_20_01-0006,new,,2004-PGM,,cd05,217.11,
results/trimmed/2004-pgm/blockmap_20_02-0007,old,,2004-PGM,0.23,bklm16,2240.78,
results/trimmed/2004-pgm/mastermind_06_08_03-0013,old,,2004-PGM,5.76,sbk05,7.1,1.30307e-06
results/trimmed/2004-pgm/mastermind_03_08_03-0010,new,,2004-PGM,,bklm16,0.82,
results/trimmed/2004-pgm/blockmap_22_01-0015,new,,2004-PGM,,cd05,481.55,
results/trimmed/2004-pgm/blockmap_22_01-0004,new,,2004-PGM,,cd06,8.36,
results/trimmed/2004-pgm/blockmap_15_03-0005,old,,2004-PGM,0.5,bklm16,33.51,0.1483818
results/trimmed/2004-pgm/blockmap_20_02-0008,new,,2004-PGM,,cd06,244.78,
results/trimmed/2004-pgm/mastermind_05_08_03-0000,new,,2004-PGM,,d02,2.69,
results/trimmed/2004-pgm/blockmap_22_02-0001,new,89,2004-PGM,18.727,cw,4.49,0.464876
results/trimmed/2004-pgm/blockmap_22_02-0010,old,,2004-PGM,14.23,cd06,138.11,0.002066115702479339
results/trimmed/2004-pgm/blockmap_05_03-0003,new,40,2004-PGM,12.506,cd06,3.04,0
results/trimmed/2004-pgm/blockmap_10_01-0006,new,,2004-PGM,,cw,16.33,
results/trimmed/2004-pgm/mastermind_04_08_03-0013,old,,2004-PGM,1.0,sbk05,5.3,6.54884e-08
results/trimmed/2004-pgm/blockmap_05_03-0003,new,,2004-PGM,,sbk05,2.92,
results/trimmed/2004-pgm/blockmap_15_01-0015,new,,2004-PGM,,d02,55.29,
results/trimmed/2004-pgm/mastermind_05_08_03-0002,new,,2004-PGM,,cd06,1.98,
results/trimmed/2004-pgm/mastermind_05_08_03-0000,new,,2004-PGM,,cd05,2.91,
results/trimmed/2004-pgm/blockmap_20_01-0010,old,,2004-PGM,10.01,cd06,70.36,0.05000000000000003
results/trimmed/2004-pgm/mastermind_06_08_03-0008,old,,2004-PGM,0.06,sbk05,7.09,1.9541e-21
results/trimmed/2004-pgm/blockmap_15_02-0006,new,,2004-PGM,,bklm16,40.64,
results/trimmed/2004-pgm/blockmap_10_02-0015,new,,2004-PGM,,cw,25.08,
results/trimmed/2004-pgm/blockmap_15_01-0015,new,,2004-PGM,,cw,161.91,
results/trimmed/2004-pgm/blockmap_10_02-0002,new,,2004-PGM,,d02,1.91,
results/trimmed/2004-pgm/blockmap_10_01-0006,old,,2004-PGM,4.03,d02,14.0,0.09090909090909091
results/trimmed/2004-pgm/blockmap_22_01-0012,old,,2004-PGM,12.48,cd06,300.98,0.045454545454545484
results/trimmed/2004-pgm/blockmap_05_02-0001,old,,2004-PGM,2.43,d02,2.77,0.3888888888888889
results/trimmed/2004-pgm/mastermind_05_08_03-0006,old,,2004-PGM,3.35,cd06,5.59,5.368709120000015E-19
results/trimmed/2004-pgm/blockmap_20_03-0009,old,,2004-PGM,0.22,bklm16,2312.69,
results/trimmed/2004-pgm/blockmap_22_02-0011,old,,2004-PGM,2060.82,sbk05,528.17,
results/trimmed/2004-pgm/mastermind_05_08_03-0002,new,,2004-PGM,,cd05,1.98,
results/trimmed/2004-pgm/mastermind_10_08_03-0014,new,,2004-PGM,,cw,4.89,
results/trimmed/2004-pgm/blockmap_15_02-0002,old,,2004-PGM,2.57,cd06,5.94,0.5625
results/trimmed/2004-pgm/mastermind_03_08_05-0011,new,,2004-PGM,,bklm16,2.29,
results/trimmed/2004-pgm/blockmap_20_03-0000,new,,2004-PGM,,cw,2.91,
results/trimmed/2004-pgm/blockmap_20_03-0000,old,,2004-PGM,4.1,cd05,133.92,0.2962962962962964
results/trimmed/2004-pgm/blockmap_10_03-0001,new,,2004-PGM,,cd05,4.91,
results/trimmed/2004-pgm/blockmap_22_03-0007,old,,2004-PGM,1.2,sbk05,947.88,8.21895e-05
results/trimmed/2004-pgm/blockmap_20_02-0000,new,,2004-PGM,,bklm16,0.88,
results/trimmed/2004-pgm/blockmap_22_03-0014,new,,2004-PGM,,cd05,564.15,
results/trimmed/2004-pgm/mastermind_05_08_03-0002,new,,2004-PGM,,cw,0.22,
results/trimmed/2004-pgm/blockmap_10_03-0008,new,,2004-PGM,,sbk05,23.43,
results/trimmed/2004-pgm/blockmap_15_02-0009,new,,2004-PGM,,cd06,70.16,
results/trimmed/2004-pgm/mastermind_05_08_03-0009,old,,2004-PGM,2.64,d02,7.72,1.0520292181304965E-8
results/trimmed/2004-pgm/mastermind_10_08_03-0005,new,,2004-PGM,,cd05,2.05,
results/trimmed/2004-pgm/blockmap_20_02-0007,old,,2004-PGM,12.88,d02,77.63,0.002500000000000001
results/trimmed/2004-pgm/mastermind_10_08_03-0003,old,,2004-PGM,1.65,cd05,2.65,2.824295364810003E-16
results/trimmed/2004-pgm/mastermind_03_08_05-0011,old,,2004-PGM,6.93,cd06,44.57,6.955175447215814E-11
results/trimmed/2004-pgm/blockmap_15_02-0009,new,,2004-PGM,,cw,165.22,
results/trimmed/2004-pgm/blockmap_20_02-0004,new,,2004-PGM,,d02,7.62,
results/trimmed/2004-pgm/mastermind_10_08_03-0003,new,2,2004-PGM,11.989,d02,1.84,0
results/trimmed/2004-pgm/blockmap_10_03-0015,old,,2004-PGM,4.87,cd05,61.12,0.003472222222222224
results/trimmed/2004-pgm/blockmap_10_03-0015,old,,2004-PGM,187.23,sbk05,20.58,0.00347222
results/trimmed/2004-pgm/mastermind_03_08_03-0010,new,,2004-PGM,,cd06,4.93,
results/trimmed/2004-pgm/blockmap_20_03-0010,old,,2004-PGM,10.52,cd06,89.92,1.079796998164345E-4
results/trimmed/2004-pgm/mastermind_03_08_05-0007,old,,2004-PGM,3.34,d02,10.84,3.3848820329094567E-22
results/trimmed/2004-pgm/blockmap_20_03-0009,old,,2004-PGM,12.06,cd05,91.71000000000001,1.0797969981643453E-4
results/trimmed/2004-pgm/mastermind_05_08_03-0002,old,,2004-PGM,1.76,d02,2.08,5.629499534213128E-13
results/trimmed/2004-pgm/mastermind_05_08_03-0000,old,,2004-PGM,2.79,d02,4.42,0.8451200000000001
results/trimmed/2004-pgm/blockmap_10_03-0008,new,,2004-PGM,,cd06,25.9,
results/trimmed/2004-pgm/blockmap_15_01-0015,old,,2004-PGM,6.93,d02,78.78999999999999,0.0666666666666667
results/trimmed/2004-pgm/blockmap_20_02-0007,new,,2004-PGM,,cw,1083.1,
results/trimmed/2004-pgm/blockmap_20_01-0006,new,,2004-PGM,,cw,849.46,
results/trimmed/2004-pgm/blockmap_10_03-0001,old,,2004-PGM,2.71,d02,1337.33,0.29629629629629656
results/trimmed/2004-pgm/blockmap_05_02-0001,old,,2004-PGM,0.24,bklm16,6.76,0.3888891
results/trimmed/2004-pgm/blockmap_10_03-0014,old,,2004-PGM,1487.42,sbk05,20.62,0.0138889
results/trimmed/2004-pgm/blockmap_22_02-0010,new,,2004-PGM,,cw,2070.81,
results/trimmed/2004-pgm/blockmap_15_01-0015,old,,2004-PGM,0.49,bklm16,839.42,0.06666666
results/trimmed/2004-pgm/blockmap_10_03-0014,old,,2004-PGM,4.89,cd05,69.19,0.013888888888888899
results/trimmed/2004-pgm/mastermind_03_08_03-0010,new,44,2004-PGM,14.383,cd05,5.27,0
results/trimmed/2004-pgm/blockmap_05_01-0011,new,,2004-PGM,,cw,0.7,
results/trimmed/2004-pgm/blockmap_20_02-0012,new,,2004-PGM,,d02,268.37,
results/trimmed/2004-pgm/blockmap_05_02-0015,new,,2004-PGM,,cd06,4.54,
results/trimmed/2004-pgm/blockmap_15_02-0006,old,,2004-PGM,6.95,cd05,35.55,0.003906250000000002
results/trimmed/2004-pgm/blockmap_15_02-0006,old,,2004-PGM,0.5,bklm16,1064.98,0.003906269
results/trimmed/2004-pgm/blockmap_05_02-0015,new,18,2004-PGM,12.291,d02,4.34,0
results/trimmed/2004-pgm/mastermind_05_08_03-0006,new,,2004-PGM,,cw,2.19,
results/trimmed/2004-pgm/mastermind_03_08_03-0001,old,,2004-PGM,0.25,bklm16,0.56,5.371325e-10
results/trimmed/2004-pgm/mastermind_03_08_03-0010,old,,2004-PGM,2.82,cd06,5.46,2.622745304794188E-13
results/trimmed/2004-pgm/blockmap_20_01-0010,old,,2004-PGM,0.42,sbk05,215.27,0.05
results/trimmed/2004-pgm/blockmap_05_01-0003,new,,2004-PGM,,cw,0.33,
results/trimmed/2004-pgm/mastermind_03_08_05-0005,old,,2004-PGM,0.23,bklm16,1.02,7.098496e-16
results/trimmed/2004-pgm/blockmap_05_03-0013,new,,2004-PGM,,cd05,4.75,
results/trimmed/2004-pgm/mastermind_05_08_03-0006,new,,2004-PGM,,d02,6.45,
results/trimmed/2004-pgm/blockmap_05_03-0013,old,,2004-PGM,0.3,bklm16,68.36,0.05247806
results/trimmed/2004-pgm/blockmap_15_02-0012,old,,2004-PGM,5.57,cd05,2072.23,
results/trimmed/2004-pgm/blockmap_05_03-0003,new,,2004-PGM,,bklm16,0.3,
results/trimmed/2004-pgm/mastermind_06_08_03-0008,new,,2004-PGM,,bklm16,0.82,
results/trimmed/2004-pgm/blockmap_22_02-0011,new,,2004-PGM,,cw,2059.41,
results/trimmed/2004-pgm/mastermind_05_08_03-0006,new,185,2004-PGM,13.596,bklm16,0.75,0
results/trimmed/2004-pgm/mastermind_03_08_05-0007,old,,2004-PGM,4.21,cd05,8.45,3.3848820329094567E-22
results/trimmed/2004-pgm/blockmap_05_02-0001,old,,2004-PGM,0.14,sbk05,2.47,0.388889
results/trimmed/2004-pgm/blockmap_10_03-0001,new,,2004-PGM,,bklm16,0.39,
results/trimmed/2004-pgm/mastermind_06_08_03-0013,old,,2004-PGM,4.25,cd06,14.46,1.3030669276002307E-6
results/trimmed/2004-pgm/mastermind_03_08_03-0001,old,,2004-PGM,1.63,cd06,2.7,5.371382384218495E-10
results/trimmed/2004-pgm/blockmap_22_03-0014,new,,2004-PGM,,cd06,608.45,
results/trimmed/2004-pgm/blockmap_20_03-0015,old,,2004-PGM,13.01,d02,2063.6,0.001943634596695821
results/trimmed/2004-pgm/blockmap_10_03-0015,old,,2004-PGM,5.02,cd06,20.48,0.003472222222222224
results/trimmed/2004-pgm/blockmap_15_02-0006,new,,2004-PGM,,cd06,64.5,
results/trimmed/2004-pgm/blockmap_10_01-0008,old,,2004-PGM,4.44,cd05,11.27,0.09090909090909093
results/trimmed/2004-pgm/blockmap_20_02-0012,new,,2004-PGM,,sbk05,266.42,
results/trimmed/2004-pgm/mastermind_04_08_03-0013,old,,2004-PGM,1.41,bklm16,77.89,6.548831e-08
results/trimmed/2004-pgm/blockmap_05_01-0011,old,,2004-PGM,0.08,sbk05,4.04,0.2
results/trimmed/2004-pgm/blockmap_20_01-0006,old,,2004-PGM,10.48,cd05,82.49,0.049999999999999996
results/trimmed/2004-pgm/blockmap_10_01-0008,new,,2004-PGM,,cd05,20.2,
results/trimmed/2004-pgm/blockmap_05_02-0001,new,,2004-PGM,,sbk05,2.43,
results/trimmed/2004-pgm/blockmap_22_03-0014,old,,2004-PGM,13.38,d02,2070.39,4.931371743239917E-4
results/trimmed/2004-pgm/blockmap_15_03-0015,new,,2004-PGM,,d02,66.58,
results/trimmed/2004-pgm/blockmap_20_01-0002,old,,2004-PGM,3.13,cd05,9.88,0.8000000000000003
results/trimmed/2004-pgm/mastermind_03_08_05-0007,new,,2004-PGM,,cd05,9.85,
results/trimmed/2004-pgm/blockmap_05_02-0001,new,20,2004-PGM,12.324,d02,2.6,0
results/trimmed/2004-pgm/blockmap_20_01-0002,new,74,2004-PGM,11.276,d02,7.97,0
results/trimmed/2004-pgm/blockmap_15_02-0009,old,,2004-PGM,7.65,cd06,26.42,0.003906249999999999
results/trimmed/2004-pgm/blockmap_15_03-0015,new,,2004-PGM,,cd05,67.82,
results/trimmed/2004-pgm/blockmap_10_01-0008,new,,2004-PGM,,bklm16,5.24,
results/trimmed/2004-pgm/blockmap_22_01-0012,new,,2004-PGM,,cd06,467.4,
results/trimmed/2004-pgm/blockmap_22_02-0001,new,87,2004-PGM,14.228,sbk05,10.94,0
results/trimmed/2004-pgm/blockmap_05_01-0003,new,16,2004-PGM,12.275,d02,2.5,0
results/trimmed/2004-pgm/blockmap_22_02-0001,new,,2004-PGM,,bklm16,1.33,
results/trimmed/2004-pgm/blockmap_20_02-0004,old,,2004-PGM,3.31,d02,2111.05,0.49
results/trimmed/2004-pgm/blockmap_10_03-0001,new,,2004-PGM,,d02,4.61,
results/trimmed/2004-pgm/blockmap_10_03-0001,old,,2004-PGM,3.01,cd06,5.21,0.2962962962962965
results/trimmed/2004-pgm/blockmap_10_01-0015,new,,2004-PGM,,d02,16.75,
results/trimmed/2004-pgm/blockmap_10_01-0008,new,,2004-PGM,,sbk05,17.26,
results/trimmed/2004-pgm/blockmap_20_02-0007,new,,2004-PGM,,cd05,263.69,
results/trimmed/2004-pgm/mastermind_05_08_03-0000,old,,2004-PGM,2.34,cd05,5.53,0.8451200000000003
results/trimmed/2004-pgm/blockmap_10_03-0008,old,,2004-PGM,4.81,cd05,11.31,0.0017361111111111125
results/trimmed/2004-pgm/blockmap_20_01-0010,old,,2004-PGM,0.75,bklm16,1949.91,0.04999985
results/trimmed/2004-pgm/blockmap_20_03-0000,old,,2004-PGM,4.68,d02,1229.27,0.2962962962962964
results/trimmed/2004-pgm/blockmap_20_02-0012,new,,2004-PGM,,cd06,254.19,
results/trimmed/2004-pgm/mastermind_05_08_03-0002,new,,2004-PGM,,bklm16,0.29,
results/trimmed/2004-pgm/blockmap_22_02-0011,new,,2004-PGM,,cd05,566.88,
results/trimmed/2004-pgm/blockmap_10_02-0002,new,,2004-PGM,,cw,0.3,
results/trimmed/2004-pgm/blockmap_10_02-0015,new,,2004-PGM,,cd06,19.87,
results/trimmed/2004-pgm/blockmap_22_02-0001,old,,2004-PGM,0.63,bklm16,78.37,0.4648759
results/trimmed/2004-pgm/blockmap_20_01-0010,new,,2004-PGM,,sbk05,224.86,
results/trimmed/2004-pgm/blockmap_20_02-0000,new,87,2004-PGM,13.362,d02,8.48,0
results/trimmed/2004-pgm/blockmap_20_02-0000,old,,2004-PGM,2055.87,sbk05,8.25,
results/trimmed/2004-pgm/blockmap_20_01-0006,new,,2004-PGM,,sbk05,249.59,
results/trimmed/2004-pgm/mastermind_03_08_03-0001,new,,2004-PGM,,sbk05,2.05,
results/trimmed/2004-pgm/blockmap_10_03-0008,old,,2004-PGM,0.33,bklm16,332.23,0.001736113
results/trimmed/2004-pgm/blockmap_22_02-0010,new,,2004-PGM,,cd05,494.25,
results/trimmed/2004-pgm/blockmap_05_02-0015,old,,2004-PGM,2.74,cd05,4.75,0.13888888888888892
results/trimmed/2004-pgm/blockmap_05_01-0003,new,,2004-PGM,,cd05,2.41,
results/trimmed/2004-pgm/blockmap_15_02-0012,new,,2004-PGM,,d02,56.95,
results/trimmed/2004-pgm/blockmap_05_03-0003,old,,2004-PGM,0.19,sbk05,2.7,0.364431
results/trimmed/2004-pgm/blockmap_22_01-0012,old,,2004-PGM,0.23,bklm16,2444.53,
results/trimmed/2004-pgm/mastermind_06_08_03-0013,new,,2004-PGM,,cd05,8.48,
results/trimmed/2004-pgm/blockmap_22_03-0014,old,,2004-PGM,16.22,cd06,353.01,4.931371743239917E-4
results/trimmed/2004-pgm/blockmap_20_03-0009,new,,2004-PGM,,cd05,300.11,
results/trimmed/2004-pgm/mastermind_03_08_05-0005,new,2,2004-PGM,11.23,sbk05,2.18,0
results/trimmed/2004-pgm/mastermind_06_08_03-0008,old,,2004-PGM,3.28,cd05,6.3,1.9540975278572664E-21
results/trimmed/2004-pgm/blockmap_10_01-0006,new,,2004-PGM,,cd05,14.96,
results/trimmed/2004-pgm/mastermind_05_08_03-0006,new,,2004-PGM,,sbk05,7.06,
results/trimmed/2004-pgm/blockmap_22_03-0014,new,,2004-PGM,,cw,2079.48,
results/trimmed/2004-pgm/blockmap_15_02-0006,old,,2004-PGM,7.14,d02,36.7,0.003906250000000002
results/trimmed/2004-pgm/mastermind_05_08_03-0006,old,,2004-PGM,3.17,cd05,6.11,5.368709120000015E-19
results/trimmed/2004-pgm/mastermind_10_08_03-0005,new,,2004-PGM,,sbk05,1.93,
results/trimmed/2004-pgm/mastermind_03_08_05-0006,old,,2004-PGM,0.39,bklm16,110.12,3.384873e-22
results/trimmed/2004-pgm/mastermind_03_08_05-0006,old,,2004-PGM,3.73,cd05,8.76,3.384882032909457E-22
results/trimmed/2004-pgm/blockmap_05_02-0015,old,,2004-PGM,2.72,d02,6.22,0.1388888888888889
results/trimmed/2004-pgm/blockmap_20_02-0008,old,,2004-PGM,11.09,d02,75.96000000000001,0.0025
results/trimmed/2004-pgm/blockmap_20_02-0004,new,,2004-PGM,,cd06,7.99,
results/trimmed/2004-pgm/blockmap_15_03-0015,new,,2004-PGM,,bklm16,41.61,
results/trimmed/2004-pgm/blockmap_10_03-0008,new,,2004-PGM,,d02,24.24,
results/trimmed/2004-pgm/mastermind_05_08_03-0006,old,,2004-PGM,2.77,d02,6.32,5.368709120000015E-19
results/trimmed/2004-pgm/blockmap_05_01-0011,new,24,2004-PGM,12.716,bklm16,0.42,0
results/trimmed/2004-pgm/mastermind_03_08_05-0011,old,,2004-PGM,31.07,bklm16,197.34,6.955157e-11
results/trimmed/2004-pgm/mastermind_03_08_05-0005,new,,2004-PGM,,cw,0.42,
results/trimmed/2004-pgm/blockmap_05_03-0003,new,19,2004-PGM,12.246,cw,0.32,0.364431
results/trimmed/2004-pgm/blockmap_22_01-0015,old,,2004-PGM,13.59,cd05,406.82,0.045454545454545484
results/trimmed/2004-pgm/blockmap_22_01-0015,old,,2004-PGM,13.82,d02,2123.16,0.045454545454545484
results/trimmed/2004-pgm/mastermind_06_08_03-0013,old,,2004-PGM,3.95,d02,15.57,1.3030669276002307E-6
results/trimmed/2004-pgm/mastermind_03_08_04-0011,new,,2004-PGM,,cd05,8.12,
results/trimmed/2004-pgm/mastermind_04_08_04-0006,new,,2004-PGM,,cd06,9.53,
results/trimmed/2004-pgm/blockmap_15_02-0012,new,,2004-PGM,,cw,181.39,
results/trimmed/2004-pgm/mastermind_04_08_03-0012,old,,2004-PGM,1.64,bklm16,79.62,9.279272e-07
results/trimmed/2004-pgm/blockmap_15_02-0012,new,,2004-PGM,,bklm16,36.7,
results/trimmed/2004-pgm/blockmap_22_03-0007,old,,2004-PGM,0.23,bklm16,2573.51,
results/trimmed/2004-pgm/blockmap_20_02-0008,new,,2004-PGM,,cd05,236.17000000000002,
results/trimmed/2004-pgm/blockmap_20_03-0010,old,,2004-PGM,0.54,sbk05,489.78,0.00010798
results/trimmed/2004-pgm/blockmap_15_02-0006,old,,2004-PGM,7.78,cd06,29.49,0.003906250000000002
results/trimmed/2004-pgm/blockmap_15_03-0005,new,,2004-PGM,,d02,6.12,
results/trimmed/2004-pgm/mastermind_06_08_03-0008,old,,2004-PGM,3.18,d02,7.46,1.9540975278572664E-21
results/trimmed/2004-pgm/mastermind_10_08_03-0005,new,,2004-PGM,,d02,2.53,
results/trimmed/2004-pgm/blockmap_15_03-0015,old,,2004-PGM,7.39,cd06,60.96,0.0024424994911459398
results/trimmed/2004-pgm/blockmap_20_02-0000,new,93,2004-PGM,11.961,sbk05,7.76,0
results/trimmed/2004-pgm/blockmap_22_01-0004,old,,2004-PGM,2179.98,sbk05,9.76,
results/trimmed/2004-pgm/blockmap_10_01-0015,old,,2004-PGM,4.6,d02,22.58,0.09090909090909094
results/trimmed/2004-pgm/mastermind_03_08_03-0010,old,,2004-PGM,0.06,sbk05,4.84,2.62275e-13
results/trimmed/2004-pgm/mastermind_03_08_03-0010,old,,2004-PGM,2.89,cd05,5.42,2.622745304794188E-13
