dataset,novelty,add_width,instance,inference_time,encoding,answer,encoding_time
2006-IJAR,old,,results/2006-ijar/fs-07,2.05,d02,1.7763568394002505E-15,3.85
2006-IJAR,old,,results/2006-ijar/fs-01,0.65,d02,0.5,0.7
2006-IJAR,old,,results/2006-ijar/fs-19,4.85,d02,2.1289799200040754E-109,1008.01
2006-IJAR,old,,results/2006-ijar/fs-01,0.03,sbk05,0.5,0.72
2006-IJAR,new,316,results/2006-ijar/fs-22,256.84,sbk05,0,51.77
2006-IJAR,old,,results/2006-ijar/fs-28,0.06,bklm16,,205.89
2006-IJAR,old,,results/2006-ijar/fs-19,294.9,sbk05,2.12898e-109,30.86
2006-IJAR,old,,results/2006-ijar/fs-10,3.07,d02,7.888609052210118E-31,9.82
2006-IJAR,old,,results/2006-ijar/fs-22,5.93,cd06,2.002083095183101E-146,54.68
2006-IJAR,new,560,results/2006-ijar/fs-29,812.52,d02pp,0,213.78
2006-IJAR,new,13,results/2006-ijar/fs-04,0.08,d02,1.52588e-05,1.55
2006-IJAR,old,,results/2006-ijar/fs-22,5.93,d02,2.002083095183101E-146,1010.77
2006-IJAR,new,70,results/2006-ijar/fs-10,2.03,d02pp,0,6.49
2006-IJAR,new,,results/2006-ijar/fs-28,1244.52,cd05pp,,1175.89
