encoding_time,inference_time,novelty,dataset,answer,instance,encoding
0.29,0.51,new,2005-IJCAI,0.0364799,results/2005-ijcai/alarm-0012,bklm16
0.35,0.08,old,2005-IJCAI,,results/2005-ijcai/munin3-0007,bklm16
3.07,1.47,old,2005-IJCAI,0.05247813411078719,results/2005-ijcai/blockmap_05_03-0013,cd05
2.0,59.88,new,2005-IJCAI,8.47075e+26,results/2005-ijcai/students_03_02-0008,cd06
2.51,1088.55,new,2005-IJCAI,,results/2005-ijcai/pathfinder-0003,cd05
0.2,0.65,new,2005-IJCAI,0.00425287,results/2005-ijcai/alarm-0014,bklm16
1.97,1.51,old,2005-IJCAI,7.562288819096225E-9,results/2005-ijcai/hailfinder-0014,cd06
1269.3,0.15,old,2005-IJCAI,,results/2005-ijcai/tcc4f.obfuscated-0015,bklm16
3.32,1.94,old,2005-IJCAI,0.0524781341107872,results/2005-ijcai/blockmap_05_03-0012,cd06
2.68,0.06,old,2005-IJCAI,2.14855e-09,results/2005-ijcai/mastermind_03_08_03-0002,sbk05
1.18,7.63,new,2005-IJCAI,1.46187e-07,results/2005-ijcai/alarm-0002,d02
8.29,1141.41,old,2005-IJCAI,,results/2005-ijcai/mildew-0000,sbk05
1.66,1001.85,new,2005-IJCAI,,results/2005-ijcai/water-0001,sbk05
1.22,5.53,old,2005-IJCAI,0.00152046,results/2005-ijcai/hailfinder-0009,sbk05
0.64,1127.04,new,2005-IJCAI,,results/2005-ijcai/munin2-0006,bklm16
2.07,2.43,old,2005-IJCAI,,results/2005-ijcai/diabetes-0005,d02
15.29,1.96,old,2005-IJCAI,9.999999999999999E11,results/2005-ijcai/water-0002,d02
2.08,1.46,old,2005-IJCAI,0.0023714285714285734,results/2005-ijcai/students_03_02-0006,cd06
80.75,1.94,old,2005-IJCAI,7.352686437385459E-12,results/2005-ijcai/mildew-0005,cd06
3.13,1.54,old,2005-IJCAI,5.371382384218495E-10,results/2005-ijcai/mastermind_03_08_03-0001,cd05
5.67,1041.6,new,2005-IJCAI,,results/2005-ijcai/mildew-0012,cd05
0.17,0.06,old,2005-IJCAI,,results/2005-ijcai/pigs-0012,bklm16
1.73,721.5,new,2005-IJCAI,,results/2005-ijcai/munin4-0001,cw
1.84,1246.98,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0012,d02
1.66,2.03,old,2005-IJCAI,,results/2005-ijcai/mildew-0008,cd06
1268.4,2.75,old,2005-IJCAI,,results/2005-ijcai/diabetes-0013,d02
4.42,1251.57,new,2005-IJCAI,,results/2005-ijcai/munin4-0014,cd05
4.22,2.23,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0008,cd05
0.34,2.56,new,2005-IJCAI,0.6256,results/2005-ijcai/students_03_02-0000,cw
0.5,0.07,old,2005-IJCAI,,results/2005-ijcai/diabetes-0006,bklm16
0.42,0.06,old,2005-IJCAI,,results/2005-ijcai/munin4-0010,bklm16
48.56,2.32,old,2005-IJCAI,Inf,results/2005-ijcai/munin3-0002,d02
0.51,0.06,old,2005-IJCAI,,results/2005-ijcai/diabetes-0001,bklm16
4.34,1001.4,new,2005-IJCAI,,results/2005-ijcai/munin2-0007,d02
7.0,1002.0,old,2005-IJCAI,,results/2005-ijcai/diabetes-0011,sbk05
2.28,1267.61,new,2005-IJCAI,,results/2005-ijcai/pigs-0011,d02
1.2,0.8,old,2005-IJCAI,0.06918285515882666,results/2005-ijcai/alarm-0015,cd06
3.21,1241.24,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0000,sbk05
1.91,1.98,old,2005-IJCAI,,results/2005-ijcai/munin4-0015,cd06
0.48,1005.29,new,2005-IJCAI,,results/2005-ijcai/diabetes-0005,bklm16
4.8,1006.34,new,2005-IJCAI,,results/2005-ijcai/munin4-0010,cd06
6.32,1272.53,new,2005-IJCAI,,results/2005-ijcai/mildew-0007,sbk05
0.16,8.3,new,2005-IJCAI,0.0130612,results/2005-ijcai/alarm-0010,cw
1.9,1258.94,new,2005-IJCAI,,results/2005-ijcai/water-0012,sbk05
3.38,1271.31,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0013,cd05
4.81,1117.15,new,2005-IJCAI,,results/2005-ijcai/munin2-0014,d02
204.64,6.12,old,2005-IJCAI,0.018598073056340415,results/2005-ijcai/hailfinder-0008,d02
2.38,2.31,old,2005-IJCAI,,results/2005-ijcai/diabetes-0003,d02
0.16,11.6,new,2005-IJCAI,inf,results/2005-ijcai/water-0001,bklm16
5.57,1023.2,new,2005-IJCAI,,results/2005-ijcai/mildew-0009,cd05
22.69,0.15,old,2005-IJCAI,3.40995e-07,results/2005-ijcai/pathfinder-0008,bklm16
2.3,1.31,old,2005-IJCAI,0.10787172011661811,results/2005-ijcai/blockmap_05_03-0014,d02
0.28,0.04,new,2005-IJCAI,0,results/2005-ijcai/tcc4f.obfuscated-0001,cw
3.47,0.13,old,2005-IJCAI,0.0103756,results/2005-ijcai/pathfinder-0003,sbk05
6.39,1257.89,old,2005-IJCAI,,results/2005-ijcai/mildew-0012,sbk05
1.46,0.2,old,2005-IJCAI,1.945207e-10,results/2005-ijcai/alarm-0005,bklm16
1.34,26.03,old,2005-IJCAI,0.222963,results/2005-ijcai/hailfinder-0000,sbk05
1.35,0.65,old,2005-IJCAI,0.4048262,results/2005-ijcai/alarm-0000,bklm16
0.63,1264.09,new,2005-IJCAI,,results/2005-ijcai/munin3-0010,bklm16
4.75,1285.69,new,2005-IJCAI,,results/2005-ijcai/munin3-0006,cd06
0.36,1006.03,new,2005-IJCAI,,results/2005-ijcai/munin4-0010,bklm16
2.64,1011.8,new,2005-IJCAI,,results/2005-ijcai/tcc4f.obfuscated-0005,cd06
5.61,1000.31,new,2005-IJCAI,,results/2005-ijcai/mildew-0006,sbk05
4.95,1005.04,new,2005-IJCAI,,results/2005-ijcai/mildew-0008,cd05
0.15,0.52,old,2005-IJCAI,,results/2005-ijcai/blockmap_05_03-0005,cd06
2.56,1.13,new,2005-IJCAI,0.6256,results/2005-ijcai/students_03_02-0000,d02
1.18,1004.14,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0008,cd05
2.88,0.55,old,2005-IJCAI,0.0524781,results/2005-ijcai/blockmap_05_03-0011,sbk05
2.42,0.1,old,2005-IJCAI,2.8299e-73,results/2005-ijcai/pigs-0004,sbk05
3.53,1.61,old,2005-IJCAI,0.36443148688046667,results/2005-ijcai/blockmap_05_03-0000,cd05
0.65,0.22,old,2005-IJCAI,,results/2005-ijcai/mildew-0000,bklm16
1.13,4.73,old,2005-IJCAI,,results/2005-ijcai/munin1-0010,d02
2.42,1001.26,new,2005-IJCAI,,results/2005-ijcai/munin1-0001,d02
1.9,91.47,new,2005-IJCAI,0.609882,results/2005-ijcai/tcc4f.obfuscated-0014,d02
0.36,1135.61,new,2005-IJCAI,,results/2005-ijcai/munin1-0011,bklm16
2.2,1257.92,new,2005-IJCAI,,results/2005-ijcai/munin1-0009,cd05
2.67,2.4,new,2005-IJCAI,0.364431,results/2005-ijcai/blockmap_05_03-0005,sbk05
7.88,1060.36,new,2005-IJCAI,,results/2005-ijcai/diabetes-0001,d02
2.87,1012.27,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0012,cd05
1.17,1.26,old,2005-IJCAI,,results/2005-ijcai/pigs-0003,cd05
3.57,1.73,old,2005-IJCAI,0.36443148688046667,results/2005-ijcai/blockmap_05_03-0002,cd05
140.21,57.98,old,2005-IJCAI,0.002572345,results/2005-ijcai/hailfinder-0007,bklm16
1.48,1.37,old,2005-IJCAI,1.1475889103871493E-36,results/2005-ijcai/tcc4f.obfuscated-0001,d02
225.52,1.88,old,2005-IJCAI,6.574948638723823E-12,results/2005-ijcai/mildew-0001,cd05
2.63,1.39,old,2005-IJCAI,9.999999999999998E11,results/2005-ijcai/water-0003,cd05
2.33,816.44,new,2005-IJCAI,,results/2005-ijcai/munin3-0006,cw
8.48,1250.88,new,2005-IJCAI,,results/2005-ijcai/diabetes-0007,d02
4.25,2.07,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0008,cd06
2.12,1.46,old,2005-IJCAI,0.7806705345677359,results/2005-ijcai/tcc4f.obfuscated-0007,cd06
2.36,925.37,new,2005-IJCAI,,results/2005-ijcai/munin2-0015,cw
1.49,0.56,old,2005-IJCAI,0.0833333,results/2005-ijcai/water-0003,sbk05
3.96,1242.12,new,2005-IJCAI,,results/2005-ijcai/munin2-0012,sbk05
2.61,1.47,old,2005-IJCAI,4.0054421768707524E-5,results/2005-ijcai/students_03_02-0009,cd05
3.92,1.81,old,2005-IJCAI,0.055393586005830935,results/2005-ijcai/blockmap_05_03-0015,cd06
3.35,1.49,old,2005-IJCAI,0.055393586005830935,results/2005-ijcai/blockmap_05_03-0008,cd05
1.6,0.8,old,2005-IJCAI,0.0833333,results/2005-ijcai/water-0002,sbk05
8.39,1262.29,new,2005-IJCAI,,results/2005-ijcai/mildew-0009,cw
1.99,1002.03,new,2005-IJCAI,,results/2005-ijcai/munin1-0001,cd05
4.46,1291.03,new,2005-IJCAI,,results/2005-ijcai/munin2-0011,cd06
0.22,1001.25,new,2005-IJCAI,,results/2005-ijcai/munin1-0010,bklm16
1.01,23.49,new,2005-IJCAI,0.0691846,results/2005-ijcai/alarm-0015,sbk05
1.45,1.35,old,2005-IJCAI,1.70299e-11,results/2005-ijcai/hailfinder-0002,sbk05
1.47,1272.5,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0004,cd05
1.82,0.36,new,2005-IJCAI,0.0006,results/2005-ijcai/students_03_02-0007,d02
1.69,1.22,old,2005-IJCAI,4.210457070234164E-6,results/2005-ijcai/hailfinder-0006,cd05
1259.11,2.58,old,2005-IJCAI,0.03251321357554987,results/2005-ijcai/mildew-0015,d02
2.29,1.3,old,2005-IJCAI,4.677304007061894E11,results/2005-ijcai/water-0011,cd05
1.33,1006.16,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0000,sbk05
0.35,0.15,old,2005-IJCAI,,results/2005-ijcai/munin2-0000,bklm16
2.59,0.06,old,2005-IJCAI,5.37138e-10,results/2005-ijcai/mastermind_03_08_03-0001,sbk05
1.36,0.68,old,2005-IJCAI,0.0833333,results/2005-ijcai/water-0001,sbk05
7.56,1270.59,new,2005-IJCAI,,results/2005-ijcai/mildew-0002,d02
0.15,1.5,new,2005-IJCAI,0.032,results/2005-ijcai/students_03_02-0002,cw
192.81,3.55,old,2005-IJCAI,Inf,results/2005-ijcai/munin3-0015,cd06
2.92,1.44,old,2005-IJCAI,2.7501477807198726E-7,results/2005-ijcai/mastermind_03_08_03-0005,d02
4.62,1262.5,new,2005-IJCAI,,results/2005-ijcai/munin3-0012,sbk05
2.8,1001.15,new,2005-IJCAI,,results/2005-ijcai/blockmap_05_03-0005,cd05
0.38,1131.04,new,2005-IJCAI,,results/2005-ijcai/blockmap_05_03-0001,bklm16
5.08,2.08,old,2005-IJCAI,Inf,results/2005-ijcai/munin3-0001,cd06
5.41,1271.54,new,2005-IJCAI,,results/2005-ijcai/mildew-0009,cd06
2.04,1255.68,new,2005-IJCAI,,results/2005-ijcai/water-0006,cd05
0.31,1235.41,new,2005-IJCAI,,results/2005-ijcai/pigs-0001,bklm16
1.62,1263.55,new,2005-IJCAI,,results/2005-ijcai/tcc4f.obfuscated-0000,cd06
2.44,1263.39,new,2005-IJCAI,,results/2005-ijcai/pigs-0015,cd06
8.09,1261.37,old,2005-IJCAI,,results/2005-ijcai/diabetes-0002,sbk05
0.36,0.07,old,2005-IJCAI,,results/2005-ijcai/munin3-0001,bklm16
15.97,2.06,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0009,d02
0.5,0.15,old,2005-IJCAI,,results/2005-ijcai/diabetes-0012,bklm16
3.71,1248.61,new,2005-IJCAI,,results/2005-ijcai/pathfinder-0000,cw
0.14,0.02,old,2005-IJCAI,,results/2005-ijcai/blockmap_05_03-0001,sbk05
2.19,37.53,new,2005-IJCAI,0.6256,results/2005-ijcai/students_03_02-0000,sbk05
1.34,1.07,old,2005-IJCAI,0.6770466626016848,results/2005-ijcai/tcc4f.obfuscated-0008,cd05
2.1,1280.15,new,2005-IJCAI,,results/2005-ijcai/pigs-0004,cd06
4.81,1002.38,new,2005-IJCAI,,results/2005-ijcai/munin4-0007,cd05
22.82,0.09,old,2005-IJCAI,2.148536e-09,results/2005-ijcai/mastermind_03_08_03-0002,bklm16
0.32,1260.84,new,2005-IJCAI,,results/2005-ijcai/pigs-0000,bklm16
0.7,1258.26,new,2005-IJCAI,,results/2005-ijcai/munin4-0000,bklm16
4.17,1257.75,old,2005-IJCAI,,results/2005-ijcai/munin2-0012,sbk05
0.22,1151.32,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0015,bklm16
2.99,1.72,old,2005-IJCAI,0.0087463556851312,results/2005-ijcai/blockmap_05_03-0007,cd05
8.19,1006.12,new,2005-IJCAI,,results/2005-ijcai/diabetes-0011,d02
0.34,4.53,new,2005-IJCAI,0.609882,results/2005-ijcai/tcc4f.obfuscated-0014,cw
0.16,0.07,old,2005-IJCAI,,results/2005-ijcai/water-0009,bklm16
4.99,1128.67,new,2005-IJCAI,,results/2005-ijcai/munin2-0005,cd06
1.52,2.62,old,2005-IJCAI,0.00425298,results/2005-ijcai/alarm-0014,sbk05
1.52,3.26,new,2005-IJCAI,0.0196303,results/2005-ijcai/tcc4f.obfuscated-0009,sbk05
4.61,1134.33,new,2005-IJCAI,,results/2005-ijcai/munin2-0014,sbk05
0.3,1.86,new,2005-IJCAI,0.401591,results/2005-ijcai/students_03_02-0012,cw
1.64,26.27,old,2005-IJCAI,1.91694e-08,results/2005-ijcai/hailfinder-0012,sbk05
5.62,0.24,old,2005-IJCAI,0.1503914,results/2005-ijcai/students_03_02-0011,bklm16
2.49,1255.26,new,2005-IJCAI,,results/2005-ijcai/munin1-0005,d02
7.32,1234.64,old,2005-IJCAI,,results/2005-ijcai/diabetes-0010,sbk05
0.08,1.78,new,2005-IJCAI,1.46187e-07,results/2005-ijcai/alarm-0002,cw
3.98,1.73,old,2005-IJCAI,2.622745304794188E-13,results/2005-ijcai/mastermind_03_08_03-0006,d02
125.71,4.52,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0006,cd06
8.21,2.8,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0002,cd05
0.3,784.78,new,2005-IJCAI,,results/2005-ijcai/water-0005,cw
0.19,5.15,new,2005-IJCAI,1.9847e-10,results/2005-ijcai/alarm-0005,cw
0.48,0.06,old,2005-IJCAI,,results/2005-ijcai/diabetes-0015,bklm16
1002.19,0.06,old,2005-IJCAI,,results/2005-ijcai/tcc4f.obfuscated-0009,bklm16
2.21,1.6,old,2005-IJCAI,0.001028571428571429,results/2005-ijcai/students_03_02-0010,cd06
1.39,0.27,old,2005-IJCAI,0.0130612,results/2005-ijcai/alarm-0010,sbk05
2.23,1247.68,new,2005-IJCAI,,results/2005-ijcai/munin1-0006,cd05
1.43,1.14,old,2005-IJCAI,2.251552892210346E-5,results/2005-ijcai/alarm-0013,cd05
4.62,1000.62,new,2005-IJCAI,,results/2005-ijcai/munin4-0005,d02
4.18,1001.58,old,2005-IJCAI,,results/2005-ijcai/munin4-0006,sbk05
1291.55,2.91,old,2005-IJCAI,,results/2005-ijcai/diabetes-0014,cd05
4.9,1277.11,old,2005-IJCAI,,results/2005-ijcai/munin4-0015,sbk05
1241.83,5.72,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0000,d02
156.44,3.21,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0005,d02
4.93,1002.47,new,2005-IJCAI,,results/2005-ijcai/mildew-0006,cd06
4.15,1006.91,new,2005-IJCAI,,results/2005-ijcai/munin2-0013,cd06
24.51,0.22,old,2005-IJCAI,1.659884e-10,results/2005-ijcai/pathfinder-0015,bklm16
4.58,1007.31,new,2005-IJCAI,,results/2005-ijcai/munin4-0006,cd06
3.37,1000.67,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0004,cd06
0.41,0.13,old,2005-IJCAI,,results/2005-ijcai/mildew-0004,bklm16
2.09,1.56,old,2005-IJCAI,0.001028571428571429,results/2005-ijcai/students_03_02-0010,cd05
4.66,1004.28,new,2005-IJCAI,,results/2005-ijcai/munin3-0005,cd06
1.79,21.75,new,2005-IJCAI,0.677047,results/2005-ijcai/tcc4f.obfuscated-0008,d02
1.44,1.08,old,2005-IJCAI,0.7231521330550166,results/2005-ijcai/tcc4f.obfuscated-0006,cd06
0.39,5.11,new,2005-IJCAI,0.609882,results/2005-ijcai/tcc4f.obfuscated-0013,cw
4.47,1118.76,new,2005-IJCAI,,results/2005-ijcai/munin2-0000,cd05
0.16,0.15,new,2005-IJCAI,,results/2005-ijcai/blockmap_05_03-0001,cd05
325.13,8.85,old,2005-IJCAI,3.7815376729173496E141,results/2005-ijcai/munin1-0014,cd06
1.39,1002.84,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0015,d02
4.39,1251.84,new,2005-IJCAI,,results/2005-ijcai/munin2-0015,cd05
2.99,1135.17,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0011,sbk05
0.56,1233.72,new,2005-IJCAI,,results/2005-ijcai/diabetes-0013,bklm16
0.41,1.24,new,2005-IJCAI,0.0524781,results/2005-ijcai/blockmap_05_03-0013,cw
2.14,9.48,old,2005-IJCAI,0.000532686,results/2005-ijcai/munin1-0009,sbk05
1.97,1001.3,new,2005-IJCAI,,results/2005-ijcai/water-0008,cd06
16.24,0.08,old,2005-IJCAI,0.3644312,results/2005-ijcai/blockmap_05_03-0003,bklm16
4.32,2.45,old,2005-IJCAI,1.0647420693007748E-59,results/2005-ijcai/pigs-0015,cd06
0.68,0.14,old,2005-IJCAI,,results/2005-ijcai/munin4-0002,bklm16
1.11,0.82,old,2005-IJCAI,0.0601212601419459,results/2005-ijcai/alarm-0006,cd06
6.0,1007.69,new,2005-IJCAI,,results/2005-ijcai/diabetes-0012,cd05
3.16,1.54,old,2005-IJCAI,0.010375599896129923,results/2005-ijcai/pathfinder-0003,d02
2.5,1249.09,new,2005-IJCAI,,results/2005-ijcai/pigs-0007,sbk05
1.56,1.13,old,2005-IJCAI,1.9847025000000002E-10,results/2005-ijcai/alarm-0005,cd06
1.86,1011.23,new,2005-IJCAI,,results/2005-ijcai/munin3-0007,cw
5.27,1261.62,new,2005-IJCAI,,results/2005-ijcai/munin4-0015,cd06
9.93,1240.15,new,2005-IJCAI,,results/2005-ijcai/mildew-0015,cw
4.68,1227.91,old,2005-IJCAI,,results/2005-ijcai/munin4-0000,sbk05
1.03,1.03,old,2005-IJCAI,,results/2005-ijcai/pigs-0003,d02
2.41,1260.98,new,2005-IJCAI,,results/2005-ijcai/pigs-0013,cd05
3.65,1.99,old,2005-IJCAI,2.622745304794188E-13,results/2005-ijcai/mastermind_03_08_03-0007,cd05
1009.67,4.67,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0006,d02
1.44,1006.0,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0005,d02
0.31,0.11,new,2005-IJCAI,0,results/2005-ijcai/tcc4f.obfuscated-0003,cw
2.27,1278.03,new,2005-IJCAI,,results/2005-ijcai/munin1-0004,cd05
19.49,0.17,old,2005-IJCAI,0.05247811,results/2005-ijcai/blockmap_05_03-0012,bklm16
1.67,1.32,old,2005-IJCAI,6.804044679683349E-35,results/2005-ijcai/tcc4f.obfuscated-0003,cd05
2.02,1003.5,new,2005-IJCAI,,results/2005-ijcai/munin1-0007,cd05
0.36,1128.27,new,2005-IJCAI,,results/2005-ijcai/munin2-0014,bklm16
0.19,1002.41,new,2005-IJCAI,,results/2005-ijcai/munin1-0000,bklm16
5.28,2.38,old,2005-IJCAI,Inf,results/2005-ijcai/munin2-0001,cd05
1.21,26.21,new,2005-IJCAI,0.0800567,results/2005-ijcai/alarm-0009,sbk05
1.44,30.75,new,2005-IJCAI,0.0628246,results/2005-ijcai/alarm-0011,sbk05
8.63,1252.59,new,2005-IJCAI,,results/2005-ijcai/diabetes-0004,d02
0.11,7.97,new,2005-IJCAI,0.0185981,results/2005-ijcai/hailfinder-0008,bklm16
1006.06,1.99,old,2005-IJCAI,6.5749486387238206E-12,results/2005-ijcai/mildew-0001,d02
0.37,1000.99,new,2005-IJCAI,,results/2005-ijcai/munin4-0005,bklm16
2.12,0.07,old,2005-IJCAI,1.963978e-43,results/2005-ijcai/tcc4f.obfuscated-0004,bklm16
2.54,1.16,old,2005-IJCAI,9.999999999999998E11,results/2005-ijcai/water-0005,cd05
0.11,1.03,new,2005-IJCAI,0.00102857,results/2005-ijcai/students_03_02-0010,bklm16
3.19,1.58,old,2005-IJCAI,9.999999999999998E11,results/2005-ijcai/water-0004,cd05
4.99,1286.99,new,2005-IJCAI,,results/2005-ijcai/munin3-0014,cd06
1.95,1.92,old,2005-IJCAI,,results/2005-ijcai/pathfinder-0007,cd05
3.04,1250.11,new,2005-IJCAI,,results/2005-ijcai/pathfinder-0000,cd06
2.72,829.75,new,2005-IJCAI,,results/2005-ijcai/munin4-0014,cw
1.17,1.03,old,2005-IJCAI,,results/2005-ijcai/pigs-0008,cd06
1002.12,0.07,old,2005-IJCAI,,results/2005-ijcai/hailfinder-0015,bklm16
4.85,928.66,new,2005-IJCAI,,results/2005-ijcai/mildew-0006,cd05
2.93,1.44,old,2005-IJCAI,0.06282297810686188,results/2005-ijcai/alarm-0011,d02
0.67,0.15,old,2005-IJCAI,,results/2005-ijcai/mildew-0008,bklm16
0.19,1005.84,new,2005-IJCAI,,results/2005-ijcai/pigs-0003,bklm16
0.62,0.15,old,2005-IJCAI,,results/2005-ijcai/munin3-0002,bklm16
3.31,1264.3,new,2005-IJCAI,,results/2005-ijcai/pathfinder-0000,cd05
30.24,3.18,old,2005-IJCAI,1.0647420693007746E-59,results/2005-ijcai/pigs-0015,d02
0.41,1.44,new,2005-IJCAI,0.364431,results/2005-ijcai/blockmap_05_03-0000,cw
1.85,1.43,old,2005-IJCAI,3.3605023552168896E11,results/2005-ijcai/water-0006,cd06
0.19,0.14,old,2005-IJCAI,,results/2005-ijcai/munin1-0014,bklm16
3.47,1.74,old,2005-IJCAI,8.5942118147496E-9,results/2005-ijcai/mastermind_03_08_03-0003,cd05
2.44,1007.45,new,2005-IJCAI,,results/2005-ijcai/pigs-0012,cd06
0.94,32.49,new,2005-IJCAI,0.355746,results/2005-ijcai/alarm-0007,sbk05
1005.27,9.5,old,2005-IJCAI,2.8965394197544567E151,results/2005-ijcai/diabetes-0000,d02
9.59,1248.72,new,2005-IJCAI,,results/2005-ijcai/mildew-0007,cw
22.48,0.15,old,2005-IJCAI,0.008746361,results/2005-ijcai/blockmap_05_03-0009,bklm16
4.74,1274.84,new,2005-IJCAI,,results/2005-ijcai/munin4-0015,sbk05
1.88,1005.16,new,2005-IJCAI,,results/2005-ijcai/students_03_02-0003,cd06
5.19,2.22,old,2005-IJCAI,Inf,results/2005-ijcai/munin2-0004,cd06
3.06,0.28,old,2005-IJCAI,0.0524781,results/2005-ijcai/blockmap_05_03-0012,sbk05
0.96,1009.55,new,2005-IJCAI,,results/2005-ijcai/alarm-0009,cd06
2.96,10.39,new,2005-IJCAI,0,results/2005-ijcai/mastermind_03_08_03-0007,sbk05
2.57,1.63,new,2005-IJCAI,0.0524781,results/2005-ijcai/blockmap_05_03-0013,sbk05
2.31,1.54,old,2005-IJCAI,0.1503913795918368,results/2005-ijcai/students_03_02-0011,cd05
0.21,9.0,new,2005-IJCAI,0.609885,results/2005-ijcai/tcc4f.obfuscated-0014,bklm16
1.27,0.87,old,2005-IJCAI,0.7231521330550169,results/2005-ijcai/tcc4f.obfuscated-0006,cd05
2.02,2.2,old,2005-IJCAI,,results/2005-ijcai/munin4-0012,cd06
106.31,2.29,old,2005-IJCAI,7.23209727734092E-8,results/2005-ijcai/mildew-0002,cd06
1.6,311.93,new,2005-IJCAI,0.0617444,results/2005-ijcai/water-0008,sbk05
2.45,1005.1,new,2005-IJCAI,,results/2005-ijcai/pathfinder-0010,cd05
1.7,249.96,new,2005-IJCAI,8.47075e+26,results/2005-ijcai/students_03_02-0008,cd05
6.07,1218.16,new,2005-IJCAI,,results/2005-ijcai/mildew-0015,cd05
3.39,2.03,old,2005-IJCAI,1.3113726523970948E-13,results/2005-ijcai/mastermind_03_08_03-0009,cd05
252.69,2.3,old,2005-IJCAI,9.999999999999998E11,results/2005-ijcai/water-0001,d02
2.84,1002.61,new,2005-IJCAI,,results/2005-ijcai/pathfinder-0011,cw
34.3,2.88,old,2005-IJCAI,Inf,results/2005-ijcai/munin2-0004,d02
1.41,1008.26,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0008,sbk05
1.64,1.32,old,2005-IJCAI,1.1475889103871498E-36,results/2005-ijcai/tcc4f.obfuscated-0001,cd06
1.28,0.76,old,2005-IJCAI,0.08004065981808751,results/2005-ijcai/alarm-0009,cd05
5.09,1252.79,new,2005-IJCAI,,results/2005-ijcai/munin4-0002,cd06
4.25,1001.09,new,2005-IJCAI,,results/2005-ijcai/munin3-0001,cd06
3.15,1250.04,new,2005-IJCAI,,results/2005-ijcai/pathfinder-0007,cd06
1.62,0.37,old,2005-IJCAI,4.21046e-06,results/2005-ijcai/hailfinder-0006,sbk05
2.27,0.11,old,2005-IJCAI,0.401591,results/2005-ijcai/students_03_02-0012,sbk05
0.87,0.14,old,2005-IJCAI,0.06918285,results/2005-ijcai/alarm-0015,bklm16
25.75,2.48,old,2005-IJCAI,Inf,results/2005-ijcai/munin4-0008,d02
6.8,1006.93,old,2005-IJCAI,,results/2005-ijcai/diabetes-0005,sbk05
1.7,1236.37,new,2005-IJCAI,,results/2005-ijcai/water-0002,cd05
0.46,1257.85,new,2005-IJCAI,,results/2005-ijcai/munin4-0008,bklm16
0.1,14.85,new,2005-IJCAI,0.032,results/2005-ijcai/students_03_02-0002,bklm16
49.82,3.28,old,2005-IJCAI,1.428771677817085E144,results/2005-ijcai/munin1-0006,d02
13.44,2.11,old,2005-IJCAI,0.6098820507230729,results/2005-ijcai/tcc4f.obfuscated-0013,d02
1.98,0.1,old,2005-IJCAI,0.0280042,results/2005-ijcai/water-0006,sbk05
2.0,806.68,new,2005-IJCAI,,results/2005-ijcai/munin3-0010,cw
5.45,1003.76,new,2005-IJCAI,,results/2005-ijcai/munin3-0009,cd06
2.86,1001.06,new,2005-IJCAI,,results/2005-ijcai/blockmap_05_03-0000,cd05
2.98,2.99,new,2005-IJCAI,0.364431,results/2005-ijcai/blockmap_05_03-0002,sbk05
5.97,1246.6,new,2005-IJCAI,,results/2005-ijcai/diabetes-0003,cd05
0.61,1133.32,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0015,cw
1.45,4.33,old,2005-IJCAI,,results/2005-ijcai/munin1-0010,cd05
1.53,1.28,old,2005-IJCAI,0.004252871902665947,results/2005-ijcai/alarm-0014,cd06
1.05,0.19,old,2005-IJCAI,1.834516e-07,results/2005-ijcai/alarm-0004,bklm16
0.36,1092.66,new,2005-IJCAI,,results/2005-ijcai/mastermind_03_08_03-0000,bklm16
0.79,1.99,new,2005-IJCAI,0.364431,results/2005-ijcai/blockmap_05_03-0002,cw
1.84,1263.3,new,2005-IJCAI,,results/2005-ijcai/water-0011,cd06
5.27,2.14,old,2005-IJCAI,Inf,results/2005-ijcai/munin2-0004,cd05
2.07,2.44,old,2005-IJCAI,,results/2005-ijcai/munin4-0012,d02
4.56,1265.13,old,2005-IJCAI,,results/2005-ijcai/munin4-0012,sbk05
1.28,1004.18,new,2005-IJCAI,,results/2005-ijcai/hailfinder-0011,cd05
0.44,1007.15,new,2005-IJCAI,,results/2005-ijcai/pigs-0003,cw
